0.57910997,0.78008632,0.57631549,0.49266206,0.84325027,0.3626063,0.52350693,0.58549954,0.51547327,0.32687979
0.55293895,0.47025165,0.6864161,0.66712514,0.82664318,0.18905967,0.49917712,0.5931608,0.7228325,0.29713043
0.63160078,0.52139933,0.56868081,0.50648321,0.69232414,0.44953994,0.61945471,0.53507421,0.68240164,0.23337634
0.66110454,0.38598423,0.47385794,0.29439216,0.71886812,0.16876656,0.54129028,0.40492812,0.52236432,0.38254128
0.35580083,0.65371292,0.6195684,0.41063015,0.68660316,0.43396966,0.25720477,0.70040361,0.59614915,0.50241321
0.46265713,0.71729748,0.61758188,0.50936671,0.78328687,0.27696745,0.55987821,0.62366071,0.5844359,0.27680214
0.84609449,0.7185031,0.58897214,0.55586525,0.63457046,0.29071692,0.36625005,0.60440586,0.45400037,0.40780197
0.92076892,0.58497713,0.552266,0.45704321,0.4830594,0.4100237,0.45218977,0.56332934,0.53380528,0.33234655
0.66095576,0.41464591,0.65437489,0.19504647,0.62313363,0.31743169,0.41138866,0.54873672,0.4317812,0.32304016
0.88156448,0.53549193,0.55527524,0.37129861,0.6104038,0.34222954,0.44449951,0.49421804,0.49104724,0.41429957
0.5789835,0.73231954,0.37279443,0.32655768,0.51812755,0.41774362,0.60854698,0.56023708,0.66741934,0.33936516
0.71598333,0.49359814,0.67019911,0.38623583,0.6104363,0.24970375,0.39264528,0.61101412,0.61999471,0.49539101
0.7861645,0.42467669,0.60400024,0.35879198,0.61682088,0.32320856,0.42374081,0.50612414,0.55198035,0.37573053
0.76803524,0.43608189,0.54940706,0.37762757,0.63331167,0.33367315,0.42869491,0.47233704,0.65851947,0.3592801
0.89517817,0.66254612,0.63228367,0.45158666,0.58714447,0.39068904,0.42207799,0.59798405,0.53698076,0.39896722
0.81690317,0.64614964,0.43946764,0.40146877,0.67362534,0.40879078,0.4262004,0.62046675,0.51481356,0.24981483
0.79535932,0.46445502,0.39893649,0.40653331,0.59652984,0.36825509,0.36722196,0.61954511,0.49514931,0.34700738
0.84624328,0.66497344,0.59427609,0.4351738,0.4800065,0.41670936,0.42564761,0.57478945,0.5434558,0.23515638
0.95784056,0.55633796,0.56341622,0.45342581,0.53561802,0.42298027,0.4478084,0.54072269,0.53611416,0.38976656
0.80308863,0.60864673,0.55432201,0.46790384,0.44483401,0.36754409,0.36727499,0.53178067,0.5225948,0.29647815
0.69413448,0.3986272,0.66991208,0.45235592,0.69665977,0.49074219,0.39397743,0.40913376,0.78067659,0.36360356
0.95551284,0.50502664,0.54732386,0.47490274,0.5525552,0.41331033,0.41355365,0.50889859,0.54430001,0.36252718
0.85668044,0.66390445,0.57140577,0.44611833,0.42287366,0.42981659,0.51246206,0.5406729,0.60128565,0.38219721
0.79477907,0.58506153,0.66054595,0.40821626,0.59037396,0.38585059,0.35786307,0.47202771,0.61299076,0.48820037
0.72454582,0.49853878,0.69935495,0.3383373,0.58014247,0.34501777,0.38614728,0.4557327,0.58759408,0.31717798
0.82068227,0.67584012,0.5714707,0.46219087,0.59839051,0.3677201,0.36068281,0.52850207,0.42204117,0.27278809
0.79255476,0.6185891,0.5393347,0.42113552,0.56588962,0.36776628,0.27330578,0.56610697,0.40884495,0.31119633
0.92532914,0.55624955,0.57070541,0.42750869,0.65094751,0.34320542,0.43622225,0.53682956,0.51248098,0.42304375
0.84951651,0.67969007,0.63320216,0.47274989,0.56759821,0.33220933,0.39523736,0.60004873,0.58517942,0.34405897
0.7618384,0.55331345,0.61742099,0.43646081,0.68573945,0.28744075,0.37517006,0.55792663,0.50665202,0.42557642
0.89121309,0.6714838,0.63161067,0.45518048,0.61322838,0.38708264,0.39326976,0.58527284,0.56319216,0.38113994
0.9656078,0.51850366,0.53467128,0.45853064,0.57763772,0.39881239,0.42360403,0.51475121,0.50180845,0.38912623
0.92173602,0.62400637,0.61132017,0.46996719,0.56285211,0.37586261,0.42273333,0.54429908,0.54838683,0.30867441
0.92893565,0.61402381,0.59696281,0.47425068,0.55997965,0.38294037,0.42473851,0.57375128,0.55692258,0.35852269
0.77359974,0.66572896,0.64435087,0.44626176,0.56501223,0.40441412,0.31595838,0.49542041,0.49958705,0.27535661
0.91149971,0.58468055,0.5162812,0.42664217,0.49254306,0.3957401,0.49321764,0.5756327,0.51506744,0.37764557
0.79448894,0.34553156,0.48882863,0.51191814,0.5701269,0.30603478,0.36730242,0.58145174,0.56517454,0.41626371
0.94489714,0.57374635,0.56192444,0.47901313,0.51937095,0.40703332,0.44064111,0.53408159,0.5229333,0.38399278
0.94889272,0.56922286,0.54945314,0.45065038,0.47711608,0.41407971,0.48367132,0.54357977,0.56521624,0.3822677
0.49241383,0.65601968,0.52154435,0.27736624,0.63574886,0.63945525,0.47930275,0.56076041,0.46687721,0.29323704
0.91303218,0.6038805,0.54921143,0.44515847,0.57759924,0.37614579,0.43479775,0.55472949,0.51858039,0.30573913
0.69262433,0.55499811,0.46361563,0.27862378,0.57007303,0.35365869,0.48298925,0.44230219,0.55911754,0.38984541
0.80396645,0.75586134,0.58244682,0.49469377,0.38383588,0.39508051,0.51905424,0.64220261,0.60414988,0.43635701
0.79880366,0.65659034,0.48610188,0.45500364,0.42986882,0.38156716,0.45722214,0.56972891,0.41355425,0.31583519
0.71790264,0.64676049,0.69023053,0.28853673,0.70076451,0.28091454,0.45674579,0.50042798,0.55833638,0.338327
0.76447931,0.60450742,0.46883497,0.41004952,0.56413741,0.39081451,0.45711334,0.59067555,0.59975691,0.19629417
0.93351967,0.5011799,0.53956055,0.47134446,0.50199251,0.41578489,0.40795085,0.55789591,0.54111335,0.32814374
0.69008013,0.56026508,0.59381609,0.30325389,0.74888402,0.34804127,0.46978934,0.45533756,0.65111477,0.29971926
0.76518603,0.71891301,0.47982506,0.42308765,0.62249568,0.38950404,0.44115679,0.65377078,0.50463099,0.28845005
0.89255958,0.686321,0.62392667,0.52859529,0.61921788,0.3476666,0.36521047,0.6027003,0.54149681,0.42315605
0.93332179,0.60130047,0.59613345,0.45951506,0.55548581,0.41865328,0.42051533,0.54732989,0.54934294,0.30182783
0.6481455,0.75262223,0.62946024,0.50878313,0.41167114,0.43452356,0.34026899,0.41804718,0.55114936,0.27503405
0.86255739,0.49833142,0.50744305,0.532699,0.6948896,0.27044124,0.42827241,0.58404398,0.57345498,0.46007574
0.87783001,0.68915823,0.56445095,0.46742794,0.56701158,0.32469852,0.45503968,0.6594913,0.53300175,0.37152175
0.73836781,0.21046159,0.47425071,0.4347199,0.63729241,0.27684546,0.4724573,0.59706453,0.58171508,0.4109746
0.96266412,0.5189961,0.53205707,0.4652018,0.59813003,0.38006064,0.41795505,0.49589923,0.48734184,0.4089603
0.73915636,0.40061246,0.5291075,0.52052149,0.69226428,0.31141085,0.29985737,0.48067311,0.6503621,0.36191671
0.5809772,0.5126965,0.72710587,0.39588057,0.50969745,0.46794751,0.39471894,0.33826287,0.55521583,0.45661362
0.86713992,0.55767942,0.50493232,0.43848172,0.50720895,0.36824115,0.42270819,0.56817801,0.48531877,0.2953946
0.70202744,0.53211619,0.52844885,0.41219028,0.54077545,0.27841384,0.26559814,0.52586544,0.41063509,0.32093996
0.70013045,0.65789241,0.40640673,0.40663647,0.60063136,0.40243535,0.43714113,0.60771317,0.60837809,0.19245932
0.73516153,0.46651824,0.53939362,0.46995599,0.4897467,0.43175136,0.34461928,0.51421147,0.70213394,0.34856999
0.6975565,0.42347107,0.40645205,0.41816163,0.69282868,0.42408685,0.3317083,0.60468765,0.65493918,0.34263613
0.81891919,0.570926,0.54121624,0.33634292,0.61548513,0.41846943,0.36566489,0.57646959,0.45788173,0.30783456
0.94403048,0.60779475,0.60330231,0.46858595,0.57412732,0.39499425,0.42997979,0.56139814,0.55754913,0.37990228
0.8862214,0.67030229,0.58155478,0.42811192,0.61073304,0.36278754,0.43198716,0.56710383,0.5370072,0.38480515
0.89397302,0.49242869,0.53297405,0.43475134,0.59678178,0.3354855,0.38869912,0.48086804,0.480285,0.38193319
0.77317571,0.63199563,0.56321681,0.33411275,0.58890258,0.28047888,0.44144937,0.56080702,0.47448533,0.33273362
0.86225238,0.61472307,0.50453728,0.45461753,0.61916144,0.34972118,0.41748053,0.5041442,0.42793848,0.33122596
0.65195436,0.46722072,0.57484168,0.34193308,0.55110999,0.37899937,0.3819259,0.56833056,0.58228976,0.28334886
0.49222785,0.59065321,0.55497009,0.51166172,0.46177462,0.32325213,0.24926855,0.47278409,0.5408316,0.28831864
0.82215523,0.63951872,0.58754834,0.49546794,0.64404556,0.42941412,0.33605219,0.46726591,0.66278124,0.30263422
0.5400915,0.51827507,0.56710753,0.4018981,0.49680172,0.29457689,0.25300808,0.49715669,0.48833761,0.32702554
0.494839,0.73731886,0.44199801,0.37160317,0.72039884,0.37004304,0.45816205,0.65486191,0.64613084,0.31322366
0.70365662,0.66734449,0.62013415,0.42449158,0.49350083,0.40817911,0.21543905,0.49957096,0.51597176,0.29240556
0.72825053,0.19161369,0.39722189,0.46145963,0.43192119,0.24539941,0.46039389,0.65014778,0.45725009,0.42723102
0.94148256,0.59636866,0.59533582,0.47166176,0.56863552,0.39440262,0.41882666,0.5717883,0.55368709,0.3604867
0.79128266,0.48911965,0.50063675,0.36666143,0.6193547,0.25771121,0.46007205,0.49178364,0.5083435,0.3737701
0.79288952,0.67541413,0.62765575,0.32949522,0.67752997,0.45557211,0.49773982,0.52271714,0.48023821,0.38257234
0.85351135,0.69275099,0.58244154,0.4246419,0.67064684,0.34123623,0.40650715,0.64631291,0.46338236,0.4303443
0.65028799,0.81787859,0.6107076,0.58339064,0.63290804,0.48924439,0.40906356,0.55169232,0.33227552,0.48313263
0.89334069,0.61021404,0.57745967,0.43305563,0.48790812,0.4072102,0.42982802,0.55761412,0.52798548,0.29584379
0.7607746,0.54972713,0.43918817,0.41041008,0.58654843,0.32500349,0.26265406,0.58279394,0.47735974,0.30923112
0.7034632,0.64389915,0.49584869,0.38819091,0.59669336,0.34656873,0.29396006,0.54397174,0.54134119,0.23095119
0.68886754,0.43264184,0.47225663,0.45211326,0.58821735,0.29287781,0.23977801,0.57934045,0.58808536,0.32159582
0.68311706,0.47991914,0.42643815,0.43535358,0.62252048,0.24691552,0.30080825,0.50643241,0.55219598,0.29293957
0.74687822,0.55725102,0.45094114,0.42294029,0.60557133,0.28875645,0.31358117,0.52404473,0.52237449,0.28963037
0.64343651,0.69944622,0.39969938,0.32706856,0.50129983,0.44039628,0.39866419,0.69441825,0.42536108,0.21753518
0.51424037,0.68558959,0.39729742,0.52568133,0.51957533,0.35891973,0.47220587,0.60097143,0.52401786,0.16982056
0.813377,0.34975928,0.48564113,0.49047118,0.57235886,0.30337725,0.5072834,0.50601714,0.65347451,0.35566029
0.80958303,0.57538359,0.49233337,0.41099758,0.55590227,0.36807647,0.41232628,0.59610687,0.56569734,0.25465319
0.63569976,0.61862929,0.57689808,0.43226082,0.55004019,0.5663861,0.29182058,0.5416634,0.71822491,0.54530141
0.82768998,0.68388564,0.58462596,0.4453638,0.43358019,0.41991496,0.43650112,0.55231522,0.55930673,0.23416481
0.77984121,0.48945401,0.69893951,0.38718095,0.58683234,0.36285114,0.42531224,0.47954172,0.60645673,0.33015316
0.6961505,0.72880716,0.43482235,0.34304325,0.47744104,0.46080615,0.51576272,0.61012426,0.58220127,0.26302774
0.86473706,0.62796885,0.56256949,0.40959955,0.59623404,0.40178098,0.40130198,0.52564298,0.48313296,0.31544812
0.71397476,0.60436275,0.56322587,0.48357829,0.56690126,0.34748362,0.22415243,0.55706325,0.42112983,0.30588249
0.90808513,0.5494852,0.55830639,0.42681214,0.628439,0.339633,0.37969956,0.54300454,0.51390425,0.40938179
0.78509326,0.6386587,0.56280289,0.45525318,0.45860199,0.34036491,0.49633453,0.60590273,0.75323447,0.30967553
1,0.52153436,0.5716328,0.47160065,0.59674535,0.43392191,0.42092334,0.52641175,0.52252105,0.41102095
0.70398395,0.45559771,0.63919421,0.35464602,0.64300227,0.29231145,0.40578119,0.41852389,0.58475121,0.36311137
0.98868561,0.52707122,0.55325775,0.46479162,0.60528656,0.41180556,0.42085323,0.52784008,0.5015735,0.40779121
0.85461979,0.63402911,0.55894692,0.46900949,0.65867041,0.28927053,0.36140146,0.53714101,0.52785711,0.37869806
0.95947049,0.52987534,0.54624675,0.45848938,0.62817048,0.36679737,0.43078027,0.52901268,0.49802169,0.41769276
0.84285845,0.4216546,0.48434951,0.4391714,0.57612153,0.28974976,0.34774257,0.53788468,0.42248769,0.40242754
0.75631854,0.5405885,0.66448879,0.307783,0.50722605,0.37370086,0.33856654,0.55284384,0.65361691,0.27541634
0.85791534,0.51219046,0.58337739,0.46218733,0.62011835,0.31055695,0.33871375,0.36544594,0.59677977,0.33283397
0.73357698,0.51601526,0.41079521,0.41226004,0.59822367,0.30659243,0.25884139,0.57610729,0.47529904,0.30346809
0.89610806,0.65499891,0.58143241,0.46288841,0.4605945,0.37312666,0.49586549,0.61065288,0.58489361,0.40241464
0.8407606,0.70129484,0.60734183,0.52761283,0.50650772,0.42378973,0.38005431,0.51785004,0.54221592,0.29665376
0.96147014,0.52679738,0.54037026,0.46436976,0.59846124,0.37908389,0.42202144,0.54307446,0.50673136,0.38811794
0.93591508,0.59098998,0.59071696,0.501344,0.59381022,0.38671407,0.36948213,0.51196468,0.50745453,0.31378037
0.75889993,0.74670664,0.56203547,0.52853732,0.59860293,0.35040429,0.38106828,0.62069451,0.40321006,0.38699854
0.9464802,0.43289904,0.59379343,0.45534946,0.6256435,0.40974401,0.45533226,0.52811784,0.62182656,0.42529926
0.88459222,0.6563894,0.57522282,0.43781561,0.65737998,0.35843179,0.41044874,0.59884954,0.50251332,0.36549351
0.73673863,0.59707677,0.6216146,0.41100643,0.45393285,0.36007511,0.41577067,0.58787885,0.6050592,0.17496954
0.92973983,0.58897257,0.55878376,0.44014305,0.49240623,0.40429475,0.47536664,0.54463066,0.57065584,0.39547703
0.72159247,0.63619923,0.69465678,0.27341678,0.70270571,0.30100725,0.45533592,0.49287265,0.55916738,0.44873127
0.73010289,0.25520628,0.41204907,0.54301279,0.66098787,0.23598041,0.45340489,0.56771084,0.5829397,0.39226579
0.8236505,0.58873707,0.54474288,0.33159767,0.61771537,0.34784086,0.42062777,0.5159647,0.46646528,0.32651781
0.72115356,0.71028075,0.5877908,0.30596546,0.60786485,0.36994458,0.41807757,0.50751825,0.51190925,0.31374692
0.85008189,0.52225363,0.52545395,0.42820624,0.59527252,0.36078349,0.36633873,0.58933441,0.62026425,0.35928368
0.72320677,0.64610142,0.44475497,0.52148331,0.49392841,0.34872961,0.47180906,0.60833713,0.54653973,0.189401
0.72340019,0.2338346,0.40897486,0.52349537,0.64075151,0.24261118,0.42663616,0.59216712,0.55673746,0.39788522
0.87007839,0.66390445,0.57019367,0.44247146,0.42860319,0.3552898,0.49100044,0.63923642,0.5702907,0.39452011
0.77382291,0.60397695,0.53645689,0.44403847,0.57256666,0.27611355,0.35887156,0.50136657,0.42515359,0.2528851
0.63223311,0.822685,0.52875174,0.34292535,0.75329662,0.46548864,0.58925502,0.58482155,0.53308007,0.41860548
0.89402509,0.62509143,0.57188434,0.4267748,0.59327327,0.3964511,0.42340937,0.56676907,0.49046137,0.37154206
0.87448982,0.64997549,0.55387486,0.41703869,0.51438626,0.36737331,0.4683045,0.60145026,0.50470422,0.35833035
0.8458862,0.62964064,0.51455904,0.46321213,0.57068532,0.36997421,0.43833065,0.56499995,0.41483584,0.33103242
0.90899271,0.65775577,0.62816107,0.46980547,0.61867485,0.37188328,0.4000064,0.60952679,0.5632837,0.40885406
0.63592294,0.72115547,0.65976796,0.60251901,0.4567121,0.42411474,0.31370918,0.58333951,0.51540634,0.31881466
0.81166599,0.68636119,0.5507508,0.38722712,0.59024868,0.3971621,0.42817321,0.59664184,0.46522234,0.30629226
0.71571552,0.52652371,0.51402351,0.27092134,0.64352306,0.3336383,0.40391416,0.49019143,0.50644554,0.29659045
0.92325361,0.61712628,0.60817497,0.46098972,0.56031658,0.38711575,0.42766622,0.55480153,0.53372289,0.33529496
0.70119426,0.50210743,0.50865762,0.48050095,0.2659871,0.36154329,0.31874703,0.58358316,0.56532507,0.37724536
0.83120871,0.64917977,0.58835277,0.37344232,0.47236142,0.42229454,0.38599367,0.54175027,0.52853564,0.25065109
0.74811313,0.62223812,0.57427284,0.51586564,0.71818399,0.23214659,0.3628479,0.5322987,0.65389153,0.37377727
0.75358836,0.53995595,0.44523838,0.33736467,0.66356189,0.28179458,0.37020078,0.45683655,0.48077119,0.31640982
0.68920231,0.55700507,0.5454393,0.23752775,0.61096307,0.40419019,0.3234283,0.5412439,0.53134688,0.35289943
0.67439091,0.79898245,0.58318327,0.46355157,0.206819,0.55491078,0.57529349,0.49476466,0.59353615,0.39087401
0.77190361,0.72298802,0.56055728,0.36671055,0.57494655,0.44540377,0.46431079,0.51890261,0.48890821,0.38284472
0.75509107,0.28551564,0.41991208,0.51160474,0.65560211,0.26016834,0.41623414,0.56165662,0.56118841,0.3969682
0.70724974,0.72302017,0.51252644,0.34513587,0.30474268,0.49352433,0.63730205,0.53510599,0.4855049,0.46999498
0.96818176,0.5242491,0.53726736,0.45703338,0.62496195,0.41559581,0.41997047,0.53411761,0.52580292,0.38222947
0.83644588,0.56117492,0.5599787,0.51763406,0.6369341,0.38534609,0.33652214,0.4783902,0.65515277,0.32692161
0.60473792,0.72687012,0.68640854,0.47792162,0.66411175,0.23706957,0.45326866,0.5071104,0.51200273,0.28511696
0.83030113,0.41457357,0.55654043,0.58264398,0.67145923,0.28122822,0.47159876,0.50953738,0.47675963,0.38708336
0.85254426,0.53515918,0.60369584,0.45457332,0.47503805,0.35070751,0.4916432,0.50200748,0.60661439,0.39650204
0.58399006,0.23520098,0.64394601,0.47424705,0.47443945,0.23008156,0.58977618,0.54648982,0.68442573,0.41983562
0.73475237,0.69013881,0.52933636,0.37309748,0.44062666,0.3653013,0.54913506,0.53452016,0.58468001,0.37182998
0.88311182,0.58226448,0.59786014,0.47832158,0.60707725,0.35517653,0.34957119,0.49464072,0.57134037,0.35254104
0.88035189,0.67723864,0.61673817,0.45328532,0.64167251,0.4363894,0.39792451,0.58196659,0.62284877,0.36909779
0.77137543,0.51869367,0.70982386,0.40063565,0.58408729,0.27880594,0.43509948,0.53793447,0.67646161,0.40937693
0.91690799,0.53084787,0.56782374,0.4475252,0.63469445,0.40699237,0.39820887,0.51155799,0.63624435,0.35311328
0.82447625,0.49940523,0.6249222,0.41798872,0.54546255,0.35053848,0.35533958,0.53281036,0.65870255,0.32335197
0.73807768,0.51466271,0.49031664,0.37334407,0.58291573,0.2564565,0.43708445,0.5381188,0.47899528,0.27981268
0.79486834,0.5194953,0.58422639,0.32414084,0.57674836,0.34077443,0.38229437,0.54947191,0.48170288,0.33030368
0.64371919,0.52437673,0.39333948,0.26482031,0.75114163,0.29744354,0.50706397,0.46882528,0.52702175,0.3228096
0.86014709,0.56650217,0.54040199,0.43960859,0.46509261,0.38211261,0.48378744,0.53166626,0.67406119,0.29497408
0.84350566,0.49594509,0.63467808,0.38989448,0.6486309,0.35981981,0.42314203,0.51474157,0.69863501,0.43953361
0.82734033,0.60128439,0.71419723,0.36367477,0.6400785,0.40806932,0.41985024,0.4983919,0.59956874,0.48608343
0.84003901,0.60846187,0.55026286,0.4495854,0.55932118,0.36140736,0.31044509,0.58385012,0.42304813,0.35253028
0.75842382,0.49206218,0.43124207,0.28227851,0.80724829,0.30911055,0.47710109,0.44036357,0.56350035,0.34375433
0.64561618,0.53863057,0.58149586,0.47880386,0.48145171,0.29586644,0.54640127,0.53385277,0.65761422,0.32811268
0.74358267,0.58456883,0.67929331,0.27009608,0.53421642,0.44220724,0.31279487,0.55033211,0.5301364,0.31875612
0.82929684,0.53569126,0.54161883,0.39934372,0.47921121,0.3510299,0.4508686,0.5616651,0.50254994,0.43113158
0.55986482,0.76498388,0.48980301,0.43872536,0.55972994,0.43297783,0.29963793,0.744494,0.58794093,0.30980575
0.93870329,0.60412966,0.6045607,0.46645855,0.56809164,0.39547958,0.42771943,0.53803511,0.54995525,0.31823406
0.83169969,0.59708721,0.57750008,0.44673138,0.57590775,0.39451589,0.39692426,0.53151477,0.70687375,0.21371228
0.85649446,0.60397695,0.56130733,0.39523608,0.67057843,0.34544472,0.40769027,0.48601015,0.51864986,0.30480372
0.94760872,0.55805798,0.5501979,0.44380367,0.58636713,0.42832218,0.4384614,0.56007076,0.5027432,0.40223592
0.57406621,0.42298882,0.56583585,0.63202209,0.87185517,0.15706469,0.52385437,0.56652754,0.64859229,0.41934139
0.75239809,0.44234389,0.59229938,0.31794156,0.49345807,0.36188485,0.44477289,0.4714599,0.57211542,0.5063496
0.78564376,0.46376862,0.61819747,0.32982925,0.60632472,0.34078315,0.44466683,0.40618876,0.53559441,0.44034358
0.88410867,0.42378453,0.54965028,0.41196628,0.56627102,0.35795954,0.37617946,0.55208004,0.47928516,0.43077318
0.60429157,0.64083686,0.53483745,0.62816104,0.42713233,0.42026,0.33142943,0.63815587,0.42986594,0.40128187
0.86527268,0.6269079,0.5620823,0.4090425,0.59775573,0.4018533,0.4031946,0.52696961,0.48251556,0.3158328
0.85166643,0.60436275,0.61549036,0.42132808,0.56844738,0.40163373,0.37246096,0.49243514,0.57070162,0.31879077
0.80488891,0.70530555,0.5146036,0.48521506,0.63004242,0.29898578,0.41653732,0.62905601,0.3911876,0.37323011
0.9272663,0.57348433,0.5555804,0.44251665,0.59620594,0.3920666,0.40372216,0.56921618,0.47637617,0.3623874
0.99124543,0.52504626,0.57326576,0.46694526,0.59665722,0.43076232,0.4163252,0.5209129,0.5265084,0.40150168
0.93140546,0.56927992,0.51308463,0.45657163,0.66931451,0.43393063,0.42147974,0.57938388,0.56154237,0.3512293
0.77153909,0.43438598,0.6287253,0.32485804,0.60566454,0.3144779,0.40963958,0.49072322,0.59276517,0.35857406
0.80567746,0.417025,0.60919542,0.46058987,0.70423643,0.26710407,0.54560582,0.62285878,0.49569144,0.45369508
0.83324704,0.62902979,0.61658862,0.51557385,0.57927021,0.40507459,0.35717185,0.53853089,0.54751719,0.39819571
0.88105861,0.61930444,0.61217596,0.42346786,0.59280439,0.4278948,0.34593132,0.56717904,0.5570487,0.31734762
0.71285144,0.45870902,0.50934346,0.32783487,0.65736801,0.27985153,0.45204074,0.43220124,0.59707576,0.33883832
0.7293069,0.56680598,0.70627379,0.33916256,0.55140587,0.49453419,0.42137396,0.38733222,0.5362057,0.46115691
0.43861372,0.46327592,0.82520092,0.36677932,0.48582155,0.617951,0.31122225,0.37277668,0.50500224,0.41652032
0.76794597,0.5798878,0.66738171,0.39884562,0.60140938,0.33491914,0.44496123,0.53420765,0.71455307,0.31543378
0.99375295,0.52121848,0.56302269,0.467637,0.59949212,0.42425763,0.42415152,0.52264913,0.50416412,0.40635737
0.93325707,0.60230515,0.59674301,0.45207396,0.55599292,0.41476283,0.42636415,0.54301408,0.55579763,0.31207201
0.76602666,0.6197465,0.53798115,0.52359264,0.6932477,0.29498641,0.38574772,0.57273536,0.61256357,0.35601868
0.66081442,0.37237677,0.75370113,0.52418997,0.55776565,0.39715252,0.48336137,0.30675763,0.55673136,0.49822115
0.83949595,0.44099199,0.45969545,0.42527754,0.56243479,0.31602886,0.3394068,0.53465152,0.37439481,0.4048558
0.62994928,0.5919159,0.65585534,0.26850451,0.62671587,0.48056165,0.45736112,0.38592328,0.46627914,0.47844002
