0.08173077,0.08943089,0.06161137,1.0
0.08173077,0.09349593,0.05687204,1.0
0.08173077,0.15853659,0.0521327,1.0
0.08653846,0.03252033,0.0521327,1.0
0.08653846,0.08130081,0.07109005,1.0
0.08653846,0.08943089,0.07582938,1.0
0.08653846,0.09756098,0.04739336,1.0
0.08653846,0.1097561,0.07582938,1.0
0.08653846,0.12195122,0.1042654,1.0
0.08653846,0.13821138,0.04265403,1.0
0.08653846,0.13821138,0.06161137,1.0
0.08653846,0.15447154,0.07109005,1.0
0.08653846,0.16666667,0.08056872,1.0
0.09134615,0.03658537,0.07109005,1.0
0.09134615,0.04065041,0.0521327,1.0
0.09134615,0.06504065,0.07582938,1.0
0.09134615,0.07317073,0.01421801,1.0
0.09134615,0.07723577,0.0521327,1.0
0.09134615,0.08943089,0.02369668,1.0
0.09134615,0.10569106,0.03791469,1.0
0.09134615,0.11382114,0.07582938,1.0
0.09134615,0.16260163,0.05687204,1.0
0.09615385,0.03658537,0.05687204,1.0
0.09615385,0.05691057,0.06161137,1.0
0.09615385,0.06097561,0.06635071,1.0
0.09615385,0.07723577,0.08530806,1.0
0.09615385,0.08130081,0.03791469,1.0
0.09615385,0.08130081,0.04265403,1.0
0.09615385,0.08943089,0.07582938,1.0
0.09615385,0.12601626,0.09478673,1.0
0.09615385,0.1300813,0.0521327,1.0
0.09615385,0.15447154,0.07582938,1.0
0.09615385,0.16260163,0.09952607,1.0
0.09615385,0.17886179,0.01895735,1.0
0.10096154,0.07723577,0.05687204,1.0
0.10096154,0.08536585,0.08530806,1.0
0.10096154,0.10162602,0.02843602,1.0
0.10096154,0.11788618,0.06161137,1.0
0.10096154,0.12195122,0.06161137,1.0
0.10096154,0.12601626,0.12322275,1.0
0.10096154,0.1300813,0.11374408,1.0
0.10096154,0.14634146,0.06635071,1.0
0.10576923,0.04878049,0.0521327,1.0
0.10576923,0.06097561,0.03791469,1.0
0.10576923,0.06910569,0.04265403,1.0
0.10576923,0.07723577,0.02369668,1.0
0.10576923,0.08130081,0.04265403,1.0
0.10576923,0.08130081,0.07582938,1.0
0.10576923,0.08943089,0.07582938,1.0
0.10576923,0.09349593,0.04739336,1.0
0.10576923,0.09349593,0.0521327,1.0
0.10576923,0.09349593,0.10900474,1.0
0.10576923,0.09756098,0.1563981,1.0
0.10576923,0.10569106,0.03791469,1.0
0.10576923,0.11788618,0.04265403,1.0
0.10576923,0.11788618,0.09952607,1.0
0.10576923,0.12601626,0.0521327,1.0
0.10576923,0.13414634,0.07582938,1.0
0.10576923,0.14634146,0.11848341,1.0
0.10576923,0.16666667,0.03317536,1.0
0.10576923,0.17886179,0.08530806,1.0
0.11057692,0.06097561,0.07109005,1.0
0.11057692,0.06910569,0.06635071,1.0
0.11057692,0.07317073,0.03317536,1.0
0.11057692,0.08536585,0.04739336,1.0
0.11057692,0.08943089,0.04739336,1.0
0.11057692,0.09349593,0.04739336,1.0
0.11057692,0.09349593,0.05687204,1.0
0.11057692,0.09756098,0.12796209,1.0
0.11057692,0.10162602,0.11374408,1.0
0.11057692,0.10569106,0.04265403,1.0
0.11057692,0.1097561,0.04265403,1.0
0.11057692,0.1097561,0.07109005,1.0
0.11057692,0.11382114,0.03791469,1.0
0.11057692,0.12195122,0.05687204,1.0
0.11057692,0.12601626,0.14691943,1.0
0.11057692,0.26422764,0.0521327,1.0
0.11538462,0.06097561,0.03791469,1.0
0.11538462,0.08130081,0.02843602,1.0
0.11538462,0.08536585,0.04739336,1.0
0.11538462,0.09756098,0.04739336,1.0
0.11538462,0.10569106,0.09952607,1.0
0.11538462,0.1097561,0.0521327,1.0
0.11538462,0.11382114,0.07109005,1.0
0.11538462,0.13414634,0.06161137,1.0
0.11538462,0.18292683,0.06161137,1.0
0.11538462,0.18292683,0.07582938,1.0
0.11538462,0.18292683,0.10900474,1.0
0.11538462,0.22764228,0.06635071,1.0
0.12019231,0.03658537,0.03317536,1.0
0.12019231,0.06910569,0.03317536,1.0
0.12019231,0.06910569,0.06161137,1.0
0.12019231,0.07723577,0.03317536,1.0
0.12019231,0.07723577,0.05687204,1.0
0.12019231,0.07723577,0.07582938,1.0
0.12019231,0.07723577,0.08056872,1.0
0.12019231,0.08130081,0.0521327,1.0
0.12019231,0.08130081,0.05687204,1.0
0.12019231,0.08536585,0.09478673,1.0
0.12019231,0.08943089,0.03791469,1.0
0.12019231,0.08943089,0.0521327,1.0
0.12019231,0.09349593,0.03791469,1.0
0.12019231,0.09756098,0.04265403,1.0
0.12019231,0.09756098,0.0521327,1.0
0.12019231,0.09756098,0.05687204,1.0
0.12019231,0.09756098,0.06161137,1.0
0.12019231,0.09756098,0.06635071,1.0
0.12019231,0.09756098,0.10900474,1.0
0.12019231,0.10162602,0.06635071,1.0
0.12019231,0.10569106,0.02843602,1.0
0.12019231,0.10569106,0.03317536,1.0
0.12019231,0.10569106,0.07109005,1.0
0.12019231,0.11382114,0.0521327,1.0
0.12019231,0.11382114,0.08056872,1.0
0.12019231,0.11788618,0.07109005,1.0
0.12019231,0.12195122,0.10900474,1.0
0.12019231,0.13821138,0.09952607,1.0
0.12019231,0.16666667,0.09478673,1.0
0.12019231,0.18699187,0.05687204,1.0
0.12019231,0.26829268,0.09478673,1.0
0.125,0.07317073,0.0521327,1.0
0.125,0.07317073,0.08530806,1.0
0.125,0.07723577,0.03791469,1.0
0.125,0.07723577,0.0521327,1.0
0.125,0.07723577,0.12322275,1.0
0.125,0.08130081,0.08530806,1.0
0.125,0.08536585,0.04265403,1.0
0.125,0.09756098,0.03791469,1.0
0.125,0.09756098,0.04265403,1.0
0.125,0.09756098,0.06161137,1.0
0.125,0.10162602,0.04265403,1.0
0.125,0.10162602,0.06161137,1.0
0.125,0.10162602,0.06635071,1.0
0.125,0.10162602,0.09478673,1.0
0.125,0.10569106,0.05687204,1.0
0.125,0.11382114,0.04265403,1.0
0.125,0.11382114,0.04739336,1.0
0.125,0.11382114,0.05687204,1.0
0.125,0.11382114,0.07582938,1.0
0.125,0.11382114,0.12322275,1.0
0.125,0.12195122,0.07109005,1.0
0.125,0.12601626,0.13270142,1.0
0.125,0.1300813,0.05687204,1.0
0.125,0.1504065,0.15165877,1.0
0.125,0.16260163,0.11374408,1.0
0.125,0.18292683,0.1042654,1.0
0.12980769,0.0203252,0.06635071,1.0
0.12980769,0.05284553,0.04739336,1.0
0.12980769,0.06097561,0.05687204,1.0
0.12980769,0.06910569,0.06161137,1.0
0.12980769,0.07723577,0.04739336,1.0
0.12980769,0.07723577,0.05687204,1.0
0.12980769,0.08130081,0.03317536,1.0
0.12980769,0.08130081,0.04265403,1.0
0.12980769,0.08536585,0.07109005,1.0
0.12980769,0.08943089,0.06161137,1.0
0.12980769,0.09349593,0.03317536,1.0
0.12980769,0.09349593,0.05687204,1.0
0.12980769,0.09756098,0.0521327,1.0
0.12980769,0.09756098,0.08056872,1.0
0.12980769,0.10162602,0.04265403,1.0
0.12980769,0.10569106,0.03317536,1.0
0.12980769,0.10569106,0.0521327,1.0
0.12980769,0.10569106,0.08056872,1.0
0.12980769,0.10569106,0.1042654,1.0
0.12980769,0.10569106,0.12322275,1.0
0.12980769,0.1097561,0.04265403,1.0
0.12980769,0.1097561,0.04739336,1.0
0.12980769,0.1097561,0.0521327,1.0
0.12980769,0.1097561,0.05687204,1.0
0.12980769,0.1097561,0.09952607,1.0
0.12980769,0.11382114,0.06161137,1.0
0.12980769,0.11382114,0.06635071,1.0
0.12980769,0.11382114,0.08530806,1.0
0.12980769,0.11382114,0.09952607,1.0
0.12980769,0.11788618,0.04265403,1.0
0.12980769,0.11788618,0.07582938,1.0
0.12980769,0.13821138,0.09478673,1.0
0.12980769,0.14634146,0.06161137,1.0
0.12980769,0.22764228,0.07582938,1.0
0.13461538,0.07317073,0.0521327,1.0
0.13461538,0.07317073,0.06161137,1.0
0.13461538,0.07723577,0.04265403,1.0
0.13461538,0.07723577,0.04739336,1.0
0.13461538,0.07723577,0.0521327,1.0
0.13461538,0.07723577,0.06635071,1.0
0.13461538,0.08536585,0.04265403,1.0
0.13461538,0.08536585,0.0521327,1.0
0.13461538,0.08943089,0.01895735,1.0
0.13461538,0.08943089,0.04739336,1.0
0.13461538,0.08943089,0.08056872,1.0
0.13461538,0.09349593,0.03791469,1.0
0.13461538,0.09349593,0.05687204,1.0
0.13461538,0.09349593,0.07109005,1.0
0.13461538,0.09756098,0.0521327,1.0
0.13461538,0.10162602,0.04739336,1.0
0.13461538,0.10162602,0.06635071,1.0
0.13461538,0.10569106,0.03791469,1.0
0.13461538,0.10569106,0.04739336,1.0
0.13461538,0.10569106,0.06635071,1.0
0.13461538,0.10569106,0.10900474,1.0
0.13461538,0.1097561,0.03791469,1.0
0.13461538,0.1097561,0.04739336,1.0
0.13461538,0.11382114,0.06635071,1.0
0.13461538,0.11382114,0.07582938,1.0
0.13461538,0.11382114,0.1042654,1.0
0.13461538,0.11788618,0.03317536,1.0
0.13461538,0.12195122,0.05687204,1.0
0.13461538,0.12195122,0.06161137,1.0
0.13461538,0.12195122,0.07582938,1.0
0.13461538,0.12601626,0.0521327,1.0
0.13461538,0.12601626,0.1042654,1.0
0.13461538,0.1300813,0.08056872,1.0
0.13461538,0.1300813,0.08530806,1.0
0.13461538,0.1300813,0.1042654,1.0
0.13461538,0.13414634,0.07582938,1.0
0.13461538,0.13821138,0.16587678,1.0
0.13461538,0.14634146,0.08530806,1.0
0.13461538,0.14634146,0.09478673,1.0
0.13942308,0.07317073,0.01421801,1.0
0.13942308,0.07317073,0.06635071,1.0
0.13942308,0.07723577,0.09004739,1.0
0.13942308,0.08130081,0.06161137,1.0
0.13942308,0.08943089,0.03791469,1.0
0.13942308,0.08943089,0.04265403,1.0
0.13942308,0.08943089,0.0521327,1.0
0.13942308,0.08943089,0.05687204,1.0
0.13942308,0.09349593,0.01895735,1.0
0.13942308,0.09349593,0.06635071,1.0
0.13942308,0.09349593,0.07582938,1.0
0.13942308,0.09756098,0.02843602,1.0
0.13942308,0.09756098,0.06161137,1.0
0.13942308,0.09756098,0.09004739,1.0
0.13942308,0.09756098,0.11848341,1.0
0.13942308,0.10162602,0.04265403,1.0
0.13942308,0.10162602,0.06161137,1.0
0.13942308,0.10162602,0.06635071,1.0
0.13942308,0.10569106,0.05687204,1.0
0.13942308,0.10569106,0.12322275,1.0
0.13942308,0.1097561,0.03791469,1.0
0.13942308,0.1097561,0.05687204,1.0
0.13942308,0.11382114,0.06161137,1.0
0.13942308,0.11788618,0.04265403,1.0
0.13942308,0.11788618,0.1042654,1.0
0.13942308,0.13821138,0.11374408,1.0
0.13942308,0.13821138,0.15165877,1.0
0.13942308,0.14634146,0.06635071,1.0
0.13942308,0.1504065,0.06161137,1.0
0.13942308,0.15447154,0.09478673,1.0
0.13942308,0.16260163,0.11374408,1.0
0.13942308,0.17886179,0.14218009,1.0
0.13942308,0.20731707,0.09952607,1.0
0.14423077,0.08130081,0.04265403,1.0
0.14423077,0.08130081,0.06161137,1.0
0.14423077,0.08130081,0.08056872,1.0
0.14423077,0.08130081,0.09478673,1.0
0.14423077,0.08536585,0.08056872,1.0
0.14423077,0.08536585,0.09478673,1.0
0.14423077,0.08536585,0.1042654,1.0
0.14423077,0.08943089,0.0521327,1.0
0.14423077,0.09349593,0.0521327,1.0
0.14423077,0.09349593,0.05687204,1.0
0.14423077,0.09349593,0.06161137,1.0
0.14423077,0.09756098,0.0521327,1.0
0.14423077,0.09756098,0.05687204,1.0
0.14423077,0.09756098,0.06635071,1.0
0.14423077,0.09756098,0.07109005,1.0
0.14423077,0.10162602,0.05687204,1.0
0.14423077,0.10162602,0.06161137,1.0
0.14423077,0.10162602,0.08530806,1.0
0.14423077,0.10162602,0.11374408,1.0
0.14423077,0.10162602,0.13744076,1.0
0.14423077,0.10569106,0.03791469,1.0
0.14423077,0.10569106,0.07109005,1.0
0.14423077,0.1097561,0.04739336,1.0
0.14423077,0.11382114,0.04265403,1.0
0.14423077,0.11382114,0.05687204,1.0
0.14423077,0.11382114,0.07109005,1.0
0.14423077,0.11788618,0.0521327,1.0
0.14423077,0.11788618,0.06635071,1.0
0.14423077,0.12195122,0.10900474,1.0
0.14423077,0.12601626,0.04739336,1.0
0.14423077,0.1300813,0.14218009,1.0
0.14423077,0.13821138,0.10900474,1.0
0.14423077,0.13821138,0.12322275,1.0
0.14423077,0.14227642,0.04265403,1.0
0.14423077,0.14227642,0.04739336,1.0
0.14423077,0.14634146,0.05687204,1.0
0.14423077,0.17479675,0.0521327,1.0
0.14423077,0.17479675,0.10900474,1.0
0.14423077,0.24390244,0.04739336,1.0
0.14423077,0.24796748,0.09478673,1.0
0.14903846,0.06910569,0.05687204,1.0
0.14903846,0.08130081,0.02369668,1.0
0.14903846,0.08130081,0.03317536,1.0
0.14903846,0.08130081,0.0521327,1.0
0.14903846,0.08536585,0.06161137,1.0
0.14903846,0.08536585,0.13270142,1.0
0.14903846,0.08943089,0.05687204,1.0
0.14903846,0.09349593,0.04739336,1.0
0.14903846,0.09756098,0.04739336,1.0
0.14903846,0.09756098,0.07109005,1.0
0.14903846,0.10162602,0.05687204,1.0
0.14903846,0.10162602,0.06635071,1.0
0.14903846,0.10162602,0.07109005,1.0
0.14903846,0.10162602,0.08530806,1.0
0.14903846,0.10569106,0.03791469,1.0
0.14903846,0.10569106,0.04739336,1.0
0.14903846,0.10569106,0.05687204,1.0
0.14903846,0.10569106,0.06635071,1.0
0.14903846,0.1097561,0.0521327,1.0
0.14903846,0.1097561,0.05687204,1.0
0.14903846,0.1097561,0.07109005,1.0
0.14903846,0.11382114,0.04265403,1.0
0.14903846,0.11382114,0.0521327,1.0
0.14903846,0.11382114,0.05687204,1.0
0.14903846,0.11382114,0.06161137,1.0
0.14903846,0.11382114,0.06635071,1.0
0.14903846,0.11382114,0.07109005,1.0
0.14903846,0.11382114,0.08530806,1.0
0.14903846,0.11788618,0.03317536,1.0
0.14903846,0.11788618,0.06161137,1.0
0.14903846,0.11788618,0.06635071,1.0
0.14903846,0.11788618,0.07582938,1.0
0.14903846,0.12601626,0.08056872,1.0
0.14903846,0.1300813,0.08056872,1.0
0.14903846,0.1300813,0.08530806,1.0
0.14903846,0.13821138,0.09478673,1.0
0.14903846,0.13821138,0.13270142,1.0
0.14903846,0.14634146,0.06635071,1.0
0.14903846,0.14634146,0.09952607,1.0
0.14903846,0.17073171,0.1943128,1.0
0.14903846,0.17886179,0.1042654,1.0
0.14903846,0.24796748,0.07582938,1.0
0.15384615,0.08130081,0.04265403,1.0
0.15384615,0.08536585,0.04265403,1.0
0.15384615,0.08943089,0.0521327,1.0
0.15384615,0.08943089,0.08056872,1.0
0.15384615,0.09756098,0.0521327,1.0
0.15384615,0.09756098,0.05687204,1.0
0.15384615,0.09756098,0.06635071,1.0
0.15384615,0.10162602,0.04265403,1.0
0.15384615,0.10162602,0.04739336,1.0
0.15384615,0.10162602,0.05687204,1.0
0.15384615,0.10162602,0.06161137,1.0
0.15384615,0.10162602,0.06635071,1.0
0.15384615,0.10162602,0.07109005,1.0
0.15384615,0.10162602,0.08530806,1.0
0.15384615,0.10162602,0.09004739,1.0
0.15384615,0.10569106,0.04265403,1.0
0.15384615,0.10569106,0.06161137,1.0
0.15384615,0.10569106,0.06635071,1.0
0.15384615,0.10569106,0.08530806,1.0
0.15384615,0.10569106,0.10900474,1.0
0.15384615,0.1097561,0.06635071,1.0
0.15384615,0.11382114,0.04739336,1.0
0.15384615,0.11382114,0.07109005,1.0
0.15384615,0.11382114,0.09478673,1.0
0.15384615,0.11788618,0.05687204,1.0
0.15384615,0.12195122,0.07582938,1.0
0.15384615,0.12195122,0.09478673,1.0
0.15384615,0.12601626,0.06635071,1.0
0.15384615,0.1300813,0.08530806,1.0
0.15384615,0.1300813,0.1042654,1.0
0.15384615,0.13414634,0.07109005,1.0
0.15384615,0.14227642,0.04739336,1.0
0.15384615,0.14227642,0.07109005,1.0
0.15384615,0.14634146,0.09478673,1.0
0.15384615,0.17479675,0.07109005,1.0
0.15384615,0.21138211,0.04739336,1.0
0.15384615,0.2195122,0.05687204,1.0
0.15384615,0.24796748,0.09478673,1.0
0.15384615,0.2601626,0.05687204,1.0
0.15384615,0.26422764,0.0521327,1.0
0.15865385,0.07723577,0.06161137,1.0
0.15865385,0.07723577,0.06635071,1.0
0.15865385,0.08130081,0.0521327,1.0
0.15865385,0.08536585,0.04739336,1.0
0.15865385,0.08943089,0.04265403,1.0
0.15865385,0.08943089,0.05687204,1.0
0.15865385,0.08943089,0.06161137,1.0
0.15865385,0.08943089,0.06635071,1.0
0.15865385,0.09756098,0.08056872,1.0
0.15865385,0.10162602,0.03791469,1.0
0.15865385,0.10162602,0.0521327,1.0
0.15865385,0.10162602,0.07582938,1.0
0.15865385,0.10162602,0.08530806,1.0
0.15865385,0.10569106,0.06161137,1.0
0.15865385,0.10569106,0.07582938,1.0
0.15865385,0.1097561,0.03791469,1.0
0.15865385,0.1097561,0.07109005,1.0
0.15865385,0.1097561,0.07582938,1.0
0.15865385,0.1097561,0.08056872,1.0
0.15865385,0.1097561,0.08530806,1.0
0.15865385,0.1097561,0.12796209,1.0
0.15865385,0.11382114,0.05687204,1.0
0.15865385,0.11382114,0.06635071,1.0
0.15865385,0.11382114,0.08056872,1.0
0.15865385,0.11382114,0.10900474,1.0
0.15865385,0.11788618,0.04739336,1.0
0.15865385,0.11788618,0.06161137,1.0
0.15865385,0.11788618,0.06635071,1.0
0.15865385,0.12195122,0.04739336,1.0
0.15865385,0.12195122,0.0521327,1.0
0.15865385,0.12195122,0.06161137,1.0
0.15865385,0.12195122,0.06635071,1.0
0.15865385,0.12195122,0.08056872,1.0
0.15865385,0.12195122,0.09478673,1.0
0.15865385,0.12601626,0.04739336,1.0
0.15865385,0.12601626,0.08056872,1.0
0.15865385,0.12601626,0.09952607,1.0
0.15865385,0.13414634,0.04739336,1.0
0.15865385,0.13414634,0.05687204,1.0
0.15865385,0.13414634,0.13270142,1.0
0.15865385,0.13821138,0.0521327,1.0
0.15865385,0.13821138,0.1042654,1.0
0.15865385,0.14227642,0.06161137,1.0
0.15865385,0.14634146,0.07109005,1.0
0.15865385,0.14634146,0.08056872,1.0
0.15865385,0.14634146,0.09478673,1.0
0.15865385,0.1504065,0.06635071,1.0
0.15865385,0.1504065,0.14691943,1.0
0.15865385,0.17073171,0.09004739,1.0
0.15865385,0.19918699,0.06161137,1.0
0.16346154,0.07317073,0.07582938,1.0
0.16346154,0.08130081,0.06635071,1.0
0.16346154,0.08943089,0.10900474,1.0
0.16346154,0.09756098,0.0521327,1.0
0.16346154,0.09756098,0.06161137,1.0
0.16346154,0.10162602,0.05687204,1.0
0.16346154,0.10162602,0.07582938,1.0
0.16346154,0.10162602,0.09004739,1.0
0.16346154,0.10569106,0.0521327,1.0
0.16346154,0.10569106,0.08530806,1.0
0.16346154,0.1097561,0.0521327,1.0
0.16346154,0.1097561,0.06635071,1.0
0.16346154,0.1097561,0.07582938,1.0
0.16346154,0.11382114,0.07109005,1.0
0.16346154,0.11382114,0.08530806,1.0
0.16346154,0.11382114,0.09004739,1.0
0.16346154,0.11788618,0.04739336,1.0
0.16346154,0.11788618,0.05687204,1.0
0.16346154,0.11788618,0.08530806,1.0
0.16346154,0.12195122,0.04739336,1.0
0.16346154,0.12195122,0.0521327,1.0
0.16346154,0.12601626,0.07582938,1.0
0.16346154,0.12601626,0.08530806,1.0
0.16346154,0.1300813,0.1042654,1.0
0.16346154,0.13414634,0.06635071,1.0
0.16346154,0.13414634,0.07109005,1.0
0.16346154,0.13414634,0.1042654,1.0
0.16346154,0.13414634,0.10900474,1.0
0.16346154,0.13821138,0.03317536,1.0
0.16346154,0.13821138,0.0521327,1.0
0.16346154,0.14227642,0.05687204,1.0
0.16346154,0.14227642,0.09004739,1.0
0.16346154,0.14227642,0.10900474,1.0
0.16346154,0.1504065,0.08056872,1.0
0.16346154,0.1504065,0.09004739,1.0
0.16346154,0.15853659,0.08530806,1.0
0.16346154,0.15853659,0.1042654,1.0
0.16346154,0.16260163,0.09478673,1.0
0.16346154,0.16260163,0.17061611,1.0
0.16346154,0.17479675,0.11374408,1.0
0.16346154,0.17886179,0.12322275,1.0
0.16346154,0.19512195,0.09004739,1.0
0.16346154,0.20325203,0.14218009,1.0
0.16346154,0.22357724,0.07109005,1.0
0.16346154,0.31300813,0.07109005,1.0
0.16826923,0.08130081,0.09952607,1.0
0.16826923,0.08943089,0.05687204,1.0
0.16826923,0.08943089,0.06635071,1.0
0.16826923,0.09349593,0.05687204,1.0
0.16826923,0.09349593,0.1042654,1.0
0.16826923,0.09756098,0.03791469,1.0
0.16826923,0.09756098,0.05687204,1.0
0.16826923,0.09756098,0.08056872,1.0
0.16826923,0.10162602,0.04739336,1.0
0.16826923,0.10162602,0.06161137,1.0
0.16826923,0.10162602,0.07582938,1.0
0.16826923,0.10162602,0.09004739,1.0
0.16826923,0.10569106,0.0521327,1.0
0.16826923,0.10569106,0.08056872,1.0
0.16826923,0.1097561,0.05687204,1.0
0.16826923,0.1097561,0.06161137,1.0
0.16826923,0.1097561,0.06635071,1.0
0.16826923,0.1097561,0.08056872,1.0
0.16826923,0.1097561,0.11848341,1.0
0.16826923,0.1097561,0.12796209,1.0
0.16826923,0.11382114,0.03791469,1.0
0.16826923,0.11382114,0.04265403,1.0
0.16826923,0.11382114,0.06161137,1.0
0.16826923,0.11382114,0.06635071,1.0
0.16826923,0.11382114,0.08056872,1.0
0.16826923,0.11382114,0.08530806,1.0
0.16826923,0.11382114,0.09004739,1.0
0.16826923,0.11788618,0.03317536,1.0
0.16826923,0.11788618,0.05687204,1.0
0.16826923,0.11788618,0.06635071,1.0
0.16826923,0.11788618,0.07582938,1.0
0.16826923,0.11788618,0.09004739,1.0
0.16826923,0.11788618,0.11848341,1.0
0.16826923,0.12195122,0.05687204,1.0
0.16826923,0.12195122,0.06635071,1.0
0.16826923,0.12601626,0.04265403,1.0
0.16826923,0.12601626,0.05687204,1.0
0.16826923,0.12601626,0.06161137,1.0
0.16826923,0.12601626,0.07109005,1.0
0.16826923,0.12601626,0.07582938,1.0
0.16826923,0.12601626,0.11374408,1.0
0.16826923,0.1300813,0.04739336,1.0
0.16826923,0.1300813,0.05687204,1.0
0.16826923,0.1300813,0.07109005,1.0
0.16826923,0.1300813,0.08056872,1.0
0.16826923,0.13414634,0.06635071,1.0
0.16826923,0.13414634,0.07582938,1.0
0.16826923,0.13821138,0.06161137,1.0
0.16826923,0.13821138,0.07582938,1.0
0.16826923,0.13821138,0.12322275,1.0
0.16826923,0.14227642,0.06161137,1.0
0.16826923,0.14227642,0.17061611,1.0
0.16826923,0.14634146,0.04739336,1.0
0.16826923,0.14634146,0.06635071,1.0
0.16826923,0.14634146,0.08530806,1.0
0.16826923,0.1504065,0.13270142,1.0
0.16826923,0.15447154,0.12796209,1.0
0.16826923,0.15853659,0.08530806,1.0
0.16826923,0.17479675,0.09004739,1.0
0.17307692,0.07723577,0.06161137,1.0
0.17307692,0.08130081,0.03317536,1.0
0.17307692,0.08130081,0.09952607,1.0
0.17307692,0.08943089,0.06161137,1.0
0.17307692,0.09349593,0.06635071,1.0
0.17307692,0.09349593,0.09952607,1.0
0.17307692,0.09756098,0.04265403,1.0
0.17307692,0.09756098,0.05687204,1.0
0.17307692,0.09756098,0.06635071,1.0
0.17307692,0.09756098,0.08056872,1.0
0.17307692,0.10162602,0.06161137,1.0
0.17307692,0.10162602,0.07109005,1.0
0.17307692,0.10162602,0.07582938,1.0
0.17307692,0.10162602,0.09004739,1.0
0.17307692,0.10569106,0.03791469,1.0
0.17307692,0.10569106,0.0521327,1.0
0.17307692,0.10569106,0.05687204,1.0
0.17307692,0.10569106,0.06161137,1.0
0.17307692,0.10569106,0.06635071,1.0
0.17307692,0.10569106,0.07109005,1.0
0.17307692,0.10569106,0.08530806,1.0
0.17307692,0.10569106,0.11374408,1.0
0.17307692,0.1097561,0.06635071,1.0
0.17307692,0.1097561,0.07582938,1.0
0.17307692,0.11788618,0.0521327,1.0
0.17307692,0.11788618,0.05687204,1.0
0.17307692,0.11788618,0.06161137,1.0
0.17307692,0.11788618,0.06635071,1.0
0.17307692,0.11788618,0.07582938,1.0
0.17307692,0.11788618,0.17061611,1.0
0.17307692,0.12195122,0.06161137,1.0
0.17307692,0.12195122,0.06635071,1.0
0.17307692,0.12195122,0.09004739,1.0
0.17307692,0.12601626,0.03791469,1.0
0.17307692,0.12601626,0.04739336,1.0
0.17307692,0.12601626,0.06635071,1.0
0.17307692,0.12601626,0.1042654,1.0
0.17307692,0.1300813,0.02843602,1.0
0.17307692,0.1300813,0.06161137,1.0
0.17307692,0.1300813,0.08530806,1.0
0.17307692,0.13414634,0.06161137,1.0
0.17307692,0.13414634,0.07582938,1.0
0.17307692,0.13414634,0.1042654,1.0
0.17307692,0.13821138,0.06161137,1.0
